sample_id,session_id,ts,rpm,speed_kph,engine_load_pct,coolant_temp_c,intake_temp_c,maf_gps,throttle_pct,stft_b1_pct,ltft_b1_pct,timing_adv_deg,fuel_press_kpa,o2_b1s1_v
833,6,2017-11-02T13:53:02.206Z,1436.0,47.0,14.509803772,,,2.96000003815,,,,,,
834,6,2017-11-02T13:53:03.206Z,1436.0,47.0,14.117647171,,,2.96000003815,,,,,,
835,6,2017-11-02T13:53:03.306Z,1436.0,48.0,14.117647171,,,2.96000003815,,,,,,
836,6,2017-11-02T13:53:04.206Z,1507.0,48.0,14.117647171,,,2.96000003815,,,,,,
837,6,2017-11-02T13:53:04.306Z,1507.0,49.0,14.117647171,,,3.24000000954,,,,,,
838,6,2017-11-02T13:53:05.306Z,1507.0,49.0,14.117647171,,,3.24000000954,,,,,,
839,6,2017-11-02T13:53:05.406Z,1507.0,51.0,14.117647171,,,3.24000000954,,,,,,
840,6,2017-11-02T13:53:06.406Z,1557.0,51.0,14.117647171,,,3.29999995232,,,,,,
841,6,2017-11-02T13:53:08.606Z,1022.0,51.0,23.5294113159,,,4.09000015259,,,,,,
842,6,2017-11-02T13:53:10.706Z,1232.0,52.0,23.5294113159,,,3.6099998951,,,,,,
843,6,2017-11-02T13:53:11.806Z,1232.0,53.0,23.5294113159,,,3.6099998951,,,,,,
844,6,2017-11-02T13:53:12.806Z,1226.0,53.0,23.5294113159,,,3.54999995232,,,,,,
845,6,2017-11-02T13:53:13.806Z,1226.0,53.0,18.8235301971,,,3.54999995232,,,,,,
846,6,2017-11-02T13:53:13.906Z,1226.0,52.0,18.8235301971,,,3.54999995232,,,,,,
847,6,2017-11-02T13:53:14.806Z,1222.0,52.0,18.8235301971,,,3.54999995232,,,,,,
848,6,2017-11-02T13:53:14.906Z,1222.0,48.0,18.8235301971,,,3.6400001049,,,,,,
849,6,2017-11-02T13:53:15.906Z,1222.0,48.0,18.8235301971,,,3.6400001049,,,,,,
850,6,2017-11-02T13:53:16.906Z,1106.0,48.0,18.8235301971,,,3.6099998951,,,,,,
851,6,2017-11-02T13:53:17.006Z,1106.0,44.0,18.8235301971,,,3.6099998951,,,,,,
852,6,2017-11-02T13:53:18.006Z,1106.0,36.0,18.8235301971,,,3.6099998951,,,,,,
853,6,2017-11-02T13:53:18.806Z,1106.0,36.0,20.7843132019,,,3.6099998951,,,,,,
854,6,2017-11-02T13:53:18.906Z,1125.0,36.0,20.7843132019,,,3.51999998093,,,,,,
855,6,2017-11-02T13:53:19.106Z,1125.0,29.0,20.7843132019,,,3.51999998093,,,,,,
856,6,2017-11-02T13:53:20.106Z,1125.0,19.0,20.7843132019,,,3.51999998093,,,,,,
857,6,2017-11-02T13:53:20.906Z,1093.0,19.0,20.7843132019,,,3.49000000954,,,,,,
858,6,2017-11-02T13:53:21.206Z,1093.0,10.0,20.7843132019,,,3.49000000954,,,,,,
859,6,2017-11-02T13:53:21.806Z,1123.0,10.0,20.7843132019,,,3.49000000954,,,,,,
860,6,2017-11-02T13:53:21.906Z,1123.0,10.0,20.7843132019,,,3.42000007629,,,,,,
861,6,2017-11-02T13:53:22.006Z,1123.0,10.0,23.9215698242,,,3.42000007629,,,,,,
862,6,2017-11-02T13:53:22.506Z,1123.0,0.0,23.9215698242,,,3.42000007629,,,,,,
863,6,2017-11-02T13:53:23.806Z,1107.0,0.0,23.9215698242,,,3.42000007629,,,,,,
864,6,2017-11-02T13:53:24.706Z,1673.0,0.0,23.9215698242,,,3.42000007629,,,,,,
865,6,2017-11-02T13:53:24.806Z,1673.0,0.0,67.0588226318,,,16.6499996185,,,,,,
866,6,2017-11-02T13:53:25.406Z,1673.0,15.0,67.0588226318,,,16.6499996185,,,,,,
867,6,2017-11-02T13:53:26.006Z,1673.0,15.0,67.0588226318,,,16.6499996185,,,,,,
868,6,2017-11-02T13:53:26.706Z,2371.0,15.0,67.0588226318,,,4.94000005722,,,,,,
869,6,2017-11-02T13:53:27.506Z,2371.0,18.0,67.0588226318,,,4.94000005722,,,,,,
870,6,2017-11-02T13:53:28.506Z,2371.0,23.0,67.0588226318,,,4.94000005722,,,,,,
871,6,2017-11-02T13:53:28.706Z,1998.0,23.0,67.0588226318,,,24.3199996948,,,,,,
872,6,2017-11-02T13:53:29.606Z,1998.0,30.0,67.0588226318,,,24.3199996948,,,,,,
873,6,2017-11-02T13:53:29.906Z,1998.0,30.0,14.9019613266,,,24.3199996948,,,,,,
874,6,2017-11-02T13:53:30.606Z,1998.0,31.0,14.9019613266,,,24.3199996948,,,,,,
875,6,2017-11-02T13:53:30.706Z,1708.0,31.0,14.9019613266,,,21.3299999237,,,,,,
876,6,2017-11-02T13:53:31.006Z,1708.0,31.0,14.9019613266,,,21.3299999237,,,,,,
877,6,2017-11-02T13:53:31.706Z,1708.0,33.0,14.9019613266,,,21.3299999237,,,,,,
878,6,2017-11-02T13:53:32.706Z,2036.0,36.0,14.9019613266,,,25.9899997711,,,,,,
879,6,2017-11-02T13:53:33.706Z,2036.0,39.0,14.9019613266,,,25.9899997711,,,,,,
880,6,2017-11-02T13:53:34.806Z,2612.0,41.0,14.9019613266,,,5.82000017166,,,,,,
881,6,2017-11-02T13:53:34.906Z,2612.0,41.0,15.2941179276,,,5.82000017166,,,,,,
882,6,2017-11-02T13:53:36.006Z,2612.0,41.0,15.2941179276,,,5.82000017166,,,,,,
883,6,2017-11-02T13:53:36.806Z,2612.0,42.0,15.2941179276,,,5.82000017166,,,,,,
884,6,2017-11-02T13:53:36.906Z,1693.0,42.0,15.2941179276,,,22.0100002289,,,,,,
885,6,2017-11-02T13:53:37.906Z,1693.0,43.0,15.2941179276,,,22.0100002289,,,,,,
886,6,2017-11-02T13:53:38.906Z,1793.0,44.0,15.2941179276,,,20.5300006866,,,,,,
887,6,2017-11-02T13:53:40.006Z,1793.0,45.0,76.8627471924,,,20.5300006866,,,,,,
888,6,2017-11-02T13:53:41.106Z,1874.0,47.0,76.8627471924,,,24.4500007629,,,,,,
889,6,2017-11-02T13:53:43.206Z,1874.0,48.0,76.8627471924,,,24.4500007629,,,,,,
890,6,2017-11-02T13:53:43.306Z,1893.0,48.0,76.8627471924,,,4.21000003815,,,,,,
891,6,2017-11-02T13:53:44.306Z,1893.0,46.0,76.8627471924,,,4.21000003815,,,,,,
892,6,2017-11-02T13:53:45.406Z,1799.0,45.0,27.8431377411,,,11.8800001144,,,,,,
893,6,2017-11-02T13:53:46.506Z,1799.0,44.0,27.8431377411,,,11.8800001144,,,,,,
894,6,2017-11-02T13:53:47.606Z,1665.0,42.0,27.8431377411,,,3.6400001049,,,,,,
895,6,2017-11-02T13:53:48.606Z,1665.0,40.0,27.8431377411,,,3.6400001049,,,,,,
896,6,2017-11-02T13:53:49.606Z,1665.0,39.0,27.8431377411,,,3.6400001049,,,,,,
897,6,2017-11-02T13:53:49.706Z,1561.0,39.0,27.8431377411,,,3.32999992371,,,,,,
898,6,2017-11-02T13:53:50.706Z,1561.0,39.0,14.117647171,,,3.32999992371,,,,,,
899,6,2017-11-02T13:53:51.706Z,1590.0,40.0,14.117647171,,,3.3900001049,,,,,,
900,6,2017-11-02T13:53:52.806Z,1590.0,41.0,14.117647171,,,3.3900001049,,,,,,
901,6,2017-11-02T13:53:53.806Z,1613.0,40.0,14.117647171,,,3.42000007629,,,,,,
902,6,2017-11-02T13:53:55.906Z,814.0,38.0,25.0980396271,,,2.96000003815,,,,,,
903,6,2017-11-02T13:53:56.906Z,814.0,30.0,25.0980396271,,,2.96000003815,,,,,,
904,6,2017-11-02T13:53:58.006Z,866.0,21.0,25.0980396271,,,2.93000006676,,,,,,
905,6,2017-11-02T13:53:59.006Z,866.0,13.0,25.0980396271,,,2.93000006676,,,,,,
906,6,2017-11-02T13:54:00.106Z,975.0,9.0,25.0980396271,,,7.11000013351,,,,,,
907,6,2017-11-02T13:54:01.106Z,975.0,12.0,61.1764717102,,,7.11000013351,,,,,,
908,6,2017-11-02T13:54:02.106Z,1442.0,18.0,61.1764717102,,,9.72999954224,,,,,,
909,6,2017-11-02T13:54:03.206Z,1442.0,20.0,61.1764717102,,,9.72999954224,,,,,,
910,6,2017-11-02T13:54:04.206Z,1935.0,24.0,61.1764717102,,,21.5599994659,,,,,,
911,6,2017-11-02T13:54:05.206Z,1935.0,27.0,61.1764717102,,,21.5599994659,,,,,,
912,6,2017-11-02T13:54:06.306Z,1553.0,30.0,85.0980377197,,,20.9899997711,,,,,,
913,6,2017-11-02T13:54:07.306Z,1553.0,32.0,85.0980377197,,,20.9899997711,,,,,,
914,6,2017-11-02T13:54:08.406Z,1930.0,35.0,85.0980377197,,,21.8999996185,,,,,,
915,6,2017-11-02T13:54:09.406Z,1930.0,38.0,85.0980377197,,,21.8999996185,,,,,,
916,6,2017-11-02T13:54:10.506Z,2254.0,41.0,85.0980377197,,,26.5100002289,,,,,,
917,6,2017-11-02T13:54:11.506Z,2254.0,44.0,80.3921585083,,,26.5100002289,,,,,,
918,6,2017-11-02T13:54:12.506Z,2623.0,48.0,80.3921585083,,,33.0400009155,,,,,,
919,6,2017-11-02T13:54:13.606Z,2623.0,50.0,80.3921585083,,,33.0400009155,,,,,,
920,6,2017-11-02T13:54:14.606Z,1960.0,48.0,80.3921585083,,,23.5400009155,,,,,,
921,6,2017-11-02T13:54:15.706Z,1960.0,51.0,80.3921585083,,,23.5400009155,,,,,,
922,6,2017-11-02T13:54:16.706Z,2119.0,53.0,76.8627471924,,,23.9300003052,,,,,,
923,6,2017-11-02T13:54:17.606Z,2119.0,53.0,76.8627471924,,,23.9300003052,,,,,,
924,6,2017-11-02T13:54:18.306Z,2119.0,55.0,76.8627471924,,,23.9300003052,,,,,,
925,6,2017-11-02T13:54:19.206Z,2135.0,55.0,76.8627471924,,,23.9300003052,,,,,,
926,6,2017-11-02T13:54:19.306Z,2135.0,54.0,76.8627471924,,,4.63999986649,,,,,,
927,6,2017-11-02T13:54:20.406Z,2135.0,52.0,76.8627471924,,,4.63999986649,,,,,,
928,6,2017-11-02T13:54:21.406Z,1569.0,52.0,76.8627471924,,,9.17000007629,,,,,,
929,6,2017-11-02T13:54:21.506Z,1569.0,51.0,76.8627471924,,,9.17000007629,,,,,,
930,6,2017-11-02T13:54:21.706Z,1569.0,51.0,20.7843132019,,,9.17000007629,,,,,,
931,6,2017-11-02T13:54:22.706Z,1569.0,51.0,20.7843132019,,,9.17000007629,,,,,,
932,6,2017-11-02T13:54:23.606Z,1607.0,51.0,20.7843132019,,,5.11000013351,,,,,,
933,6,2017-11-02T13:54:23.706Z,1607.0,52.0,20.7843132019,,,5.11000013351,,,,,,
934,6,2017-11-02T13:54:24.706Z,1607.0,54.0,20.7843132019,,,5.11000013351,,,,,,
935,6,2017-11-02T13:54:25.706Z,1642.0,54.0,20.7843132019,,,5.69000005722,,,,,,
936,6,2017-11-02T13:54:26.806Z,1642.0,54.0,24.3137264252,,,5.69000005722,,,,,,
937,6,2017-11-02T13:54:27.806Z,1637.0,54.0,24.3137264252,,,6.80000019073,,,,,,
938,6,2017-11-02T13:54:28.906Z,1637.0,53.0,24.3137264252,,,6.80000019073,,,,,,
939,6,2017-11-02T13:54:29.906Z,1630.0,53.0,24.3137264252,,,6.65000009537,,,,,,
940,6,2017-11-02T13:54:31.006Z,1630.0,55.0,24.3137264252,,,6.65000009537,,,,,,
941,6,2017-11-02T13:54:32.006Z,1685.0,55.0,14.509803772,,,3.6400001049,,,,,,
942,6,2017-11-02T13:54:33.006Z,1685.0,55.0,14.509803772,,,3.6400001049,,,,,,
943,6,2017-11-02T13:54:33.106Z,1685.0,56.0,14.509803772,,,3.6400001049,,,,,,
944,6,2017-11-02T13:54:34.006Z,1746.0,56.0,14.509803772,,,3.6400001049,,,,,,
945,6,2017-11-02T13:54:34.106Z,1746.0,57.0,14.509803772,,,3.57999992371,,,,,,
946,6,2017-11-02T13:54:36.106Z,1708.0,57.0,14.509803772,,,3.6099998951,,,,,,
947,6,2017-11-02T13:54:36.206Z,1708.0,56.0,14.509803772,,,3.6099998951,,,,,,
948,6,2017-11-02T13:54:37.206Z,1708.0,55.0,14.509803772,,,3.6099998951,,,,,,
949,6,2017-11-02T13:54:38.206Z,1628.0,55.0,14.509803772,,,3.51999998093,,,,,,
950,6,2017-11-02T13:54:38.306Z,1628.0,53.0,14.509803772,,,3.51999998093,,,,,,
951,6,2017-11-02T13:54:40.306Z,1637.0,53.0,14.509803772,,,3.54999995232,,,,,,
952,6,2017-11-02T13:54:40.406Z,1637.0,54.0,14.509803772,,,3.54999995232,,,,,,
953,6,2017-11-02T13:54:41.406Z,1637.0,55.0,14.509803772,,,3.54999995232,,,,,,
954,6,2017-11-02T13:54:42.406Z,1720.0,56.0,14.509803772,,,3.67000007629,,,,,,
955,6,2017-11-02T13:54:43.406Z,1720.0,56.0,14.509803772,,,3.67000007629,,,,,,
956,6,2017-11-02T13:54:43.506Z,1720.0,58.0,14.509803772,,,3.67000007629,,,,,,
957,6,2017-11-02T13:54:44.406Z,1777.0,58.0,14.509803772,,,3.67000007629,,,,,,
958,6,2017-11-02T13:54:44.506Z,1777.0,58.0,14.509803772,,,3.75999999046,,,,,,
959,6,2017-11-02T13:54:45.506Z,1777.0,59.0,14.509803772,,,3.75999999046,,,,,,
960,6,2017-11-02T13:54:46.506Z,1753.0,59.0,14.509803772,,,3.75999999046,,,,,,
961,6,2017-11-02T13:54:46.606Z,1753.0,58.0,14.509803772,,,3.75999999046,,,,,,
962,6,2017-11-02T13:54:47.606Z,1753.0,56.0,14.509803772,,,3.75999999046,,,,,,
963,6,2017-11-02T13:54:48.606Z,1613.0,56.0,14.509803772,,,3.6099998951,,,,,,
964,6,2017-11-02T13:54:48.706Z,1613.0,50.0,14.509803772,,,3.6099998951,,,,,,
965,6,2017-11-02T13:54:50.706Z,757.0,47.0,14.509803772,,,2.57999992371,,,,,,
966,6,2017-11-02T13:54:51.806Z,757.0,44.0,14.509803772,,,2.57999992371,,,,,,
967,6,2017-11-02T13:54:52.806Z,757.0,41.0,21.9607849121,,,2.54999995232,,,,,,
968,6,2017-11-02T13:54:53.806Z,757.0,41.0,21.9607849121,,,2.54999995232,,,,,,
969,6,2017-11-02T13:54:53.906Z,757.0,42.0,21.9607849121,,,2.54999995232,,,,,,
970,6,2017-11-02T13:54:54.806Z,1691.0,42.0,21.9607849121,,,2.54999995232,,,,,,
971,6,2017-11-02T13:54:54.906Z,1691.0,44.0,21.9607849121,,,5.23999977112,,,,,,
972,6,2017-11-02T13:54:55.906Z,1691.0,45.0,21.9607849121,,,5.23999977112,,,,,,
973,6,2017-11-02T13:54:56.906Z,2010.0,45.0,21.9607849121,,,23.5400009155,,,,,,
974,6,2017-11-02T13:54:57.006Z,2010.0,50.0,21.9607849121,,,23.5400009155,,,,,,
975,6,2017-11-02T13:54:58.006Z,2010.0,50.0,78.8235321045,,,23.5400009155,,,,,,
976,6,2017-11-02T13:54:58.106Z,2010.0,54.0,78.8235321045,,,23.5400009155,,,,,,
977,6,2017-11-02T13:54:59.106Z,2336.0,54.0,78.8235321045,,,29.4200000763,,,,,,
978,6,2017-11-02T13:54:59.206Z,2336.0,58.0,78.8235321045,,,29.4200000763,,,,,,
979,6,2017-11-02T13:55:00.306Z,2336.0,62.0,78.8235321045,,,29.4200000763,,,,,,
980,6,2017-11-02T13:55:01.206Z,1959.0,62.0,78.8235321045,,,29.4200000763,,,,,,
981,6,2017-11-02T13:55:01.306Z,1959.0,63.0,78.8235321045,,,21.2199993134,,,,,,
982,6,2017-11-02T13:55:02.406Z,1959.0,66.0,78.8235321045,,,21.2199993134,,,,,,
983,6,2017-11-02T13:55:03.406Z,2062.0,66.0,81.1764755249,,,23.7999992371,,,,,,
984,6,2017-11-02T13:55:03.506Z,2062.0,68.0,81.1764755249,,,23.7999992371,,,,,,
